Time,productpage,details,ratings,review-v1,review-v2,review-v3
2021/8/10 10:47,269500416,86310912,68243456,169099264,163266560,168939520
2021/8/10 10:47,269500416,86310912,68243456,169099264,163266560,168939520
2021/8/10 10:47,269500416,86310912,68337664,169041920,163561472,164888576
2021/8/10 10:47,269500416,86310912,68337664,169226240,163958784,167292928
2021/8/10 10:48,269500416,86310912,68009984,169730048,163913728,167292928
2021/8/10 10:48,268533760,86310912,68415488,170414080,163921920,167354368
2021/8/10 10:48,268533760,86310912,67985408,171634688,166645760,167534592
2021/8/10 10:48,268533760,86310912,68489216,171094016,168194048,167546880
2021/8/10 10:49,268533760,86310912,67993600,171143168,168194048,167608320
2021/8/10 10:49,268533760,86310912,67858432,171794432,168656896,167948288
2021/8/10 10:49,268533760,86310912,67756032,171749376,168665088,167952384
2021/8/10 10:49,268533760,86310912,67756032,171819008,168681472,167972864
2021/8/10 10:50,235102208,87453696,68947968,171839488,168665088,168013824
2021/8/10 10:50,368599040,87470080,71561216,171982848,168685568,168026112
2021/8/10 10:50,367841280,87044096,71970816,173473792,168693760,168144896
2021/8/10 10:50,368013312,87048192,71970816,173641728,168730624,168226816
2021/8/10 10:51,434356224,87048192,71946240,173776896,168792064,168390656
2021/8/10 10:51,450682880,88121344,72904704,174120960,181837824,168460288
2021/8/10 10:51,448638976,88182784,73007104,174026752,169144320,168337408
2021/8/10 10:51,448835584,88186880,73232384,174051328,169152512,168325120
2021/8/10 10:52,448036864,87252992,73232384,174051328,169152512,168325120
2021/8/10 10:52,448036864,87252992,73232384,174051328,169152512,168325120
2021/8/10 10:52,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:52,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:53,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:53,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:53,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:53,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:54,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:54,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:54,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:54,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:55,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:55,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:55,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:55,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:56,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:56,448036864,87252992,72372224,174051328,169152512,168325120
2021/8/10 10:56,326332416,63012864,72372224,105656320,169152512,168325120
2021/8/10 10:56,116064256,0,10547200,,65343488,
2021/8/10 10:57,917504,880640,892928,,892928,970752
2021/8/10 10:57,860160,18862080,892928,15605760,892928,970752
2021/8/10 10:58,860160,14921728,892928,100450304,892928,16326656
2021/8/10 10:58,3522560,14921728,892928,141008896,2744320,96591872
2021/8/10 10:58,51036160,28475392,20983808,141668352,81260544,112091136
2021/8/10 10:58,51036160,67739648,8298496,142041088,97165312,112103424
2021/8/10 10:59,107675648,69967872,21991424,141893632,149323776,153288704
2021/8/10 10:59,107778048,72118272,59977728,141897728,149782528,153305088
2021/8/10 10:59,107794432,72118272,60014592,141905920,149905408,152981504
2021/8/10 10:59,107806720,72118272,62140416,141914112,149852160,153006080
2021/8/10 11:00,107819008,72118272,62152704,142061568,149839872,153006080
2021/8/10 11:00,107819008,72134656,62173184,141963264,149848064,153067520
2021/8/10 11:00,107839488,72142848,62197760,144068608,149880832,153075712
2021/8/10 11:00,107839488,72142848,62210048,141975552,150024192,153079808
2021/8/10 11:01,122236928,72142848,66453504,171085824,149291008,151994368
2021/8/10 11:01,233734144,78495744,68034560,167452672,164319232,177364992
2021/8/10 11:01,240947200,80846848,68751360,166625280,185348096,170106880
2021/8/10 11:01,239583232,79155200,68829184,176373760,186499072,175910912
2021/8/10 11:02,239800320,79495168,69136384,176537600,177885184,175058944
2021/8/10 11:02,246059008,80113664,69160960,173858816,186667008,175607808
2021/8/10 11:02,244576256,80891904,68702208,174280704,176320512,178335744
2021/8/10 11:02,252936192,82472960,68726784,170254336,177041408,185442304
2021/8/10 11:03,248766464,82989056,69296128,170196992,177582080,171053056
2021/8/10 11:03,256835584,83382272,66248704,170360832,177672192,166694912
2021/8/10 11:03,252518400,83554304,67006464,189968384,195117056,171335680
2021/8/10 11:03,252518400,83554304,67293184,190390272,178970624,201519104
2021/8/10 11:04,250056704,82690048,66691072,177700864,178991104,174301184
2021/8/10 11:04,250421248,82690048,66899968,177971200,179130368,176332800
2021/8/10 11:04,248451072,82702336,66924544,177856512,182894592,174309376
2021/8/10 11:04,248451072,82702336,66789376,178982912,183083008,187183104
2021/8/10 11:05,240189440,82702336,67678208,179445760,183054336,178024448
2021/8/10 11:05,240574464,83443712,67301376,179482624,183390208,178049024
2021/8/10 11:05,240574464,83443712,67637248,179507200,183455744,178065408
2021/8/10 11:05,240574464,83443712,67686400,181788672,183472128,178118656
2021/8/10 11:06,249954304,84320256,67690496,182018048,183500800,178118656
2021/8/10 11:06,249958400,84475904,67776512,183271424,183517184,178040832
2021/8/10 11:06,266788864,86368256,67448832,185827328,183865344,178073600
2021/8/10 11:06,267952128,86532096,67530752,183398400,184332288,181846016
2021/8/10 11:07,302387200,85643264,67170304,183447552,184950784,181862400
2021/8/10 11:07,323174400,86446080,67178496,182382592,187764736,181813248
2021/8/10 11:07,342040576,87429120,67743744,182968320,187764736,182018048
2021/8/10 11:07,352653312,89329664,67280896,185556992,190361600,182018048
2021/8/10 11:08,424538112,90767360,67543040,185556992,190435328,183005184
2021/8/10 11:08,419852288,90513408,67514368,187138048,190509056,185667584
2021/8/10 11:08,432054272,90468352,67305472,187023360,190394368,185806848
2021/8/10 11:08,442368000,91148288,67956736,188907520,190558208,186920960
2021/8/10 11:09,435400704,91426816,68304896,188887040,190447616,186945536
2021/8/10 11:09,427208704,91996160,68083712,189087744,194887680,187842560
2021/8/10 11:09,444719104,92008448,67678208,189390848,192552960,187867136
2021/8/10 11:09,444575744,92016640,67215360,191631360,192552960,189956096
2021/8/10 11:10,450576384,91987968,67366912,191655936,192512000,190017536
2021/8/10 11:10,447352832,91738112,67530752,191533056,195801088,190029824
2021/8/10 11:10,434425856,91742208,68374528,191533056,195788800,190029824
2021/8/10 11:10,433750016,91467776,68268032,191537152,195837952,190017536
2021/8/10 11:11,436150272,91701248,68169728,191537152,196399104,190091264
2021/8/10 11:11,436932608,91824128,67743744,192143360,196419584,192192512
2021/8/10 11:11,438652928,92000256,68239360,194584576,197586944,192098304
2021/8/10 11:11,438251520,92020736,68239360,194478080,197455872,192114688
2021/8/10 11:12,436576256,92442624,67678208,194609152,199696384,192139264
2021/8/10 11:12,443056128,92606464,67391488,194777088,199471104,194109440
2021/8/10 11:12,443469824,93184000,70479872,196661248,199516160,194121728
2021/8/10 11:12,432955392,93138944,70356992,196808704,199393280,194121728
2021/8/10 11:13,416411648,92819456,70266880,196808704,199380992,193990656
2021/8/10 11:13,404860928,91914240,71491584,196669440,199380992,193982464
2021/8/10 11:13,406102016,91586560,72531968,196669440,199380992,193982464
2021/8/10 11:13,406102016,93114368,72531968,196673536,195981312,193982464
2021/8/10 11:14,407212032,94670848,72531968,196673536,195981312,193982464
2021/8/10 11:14,407343104,94670848,72531968,196673536,195981312,193982464
2021/8/10 11:14,408264704,96104448,72536064,196673536,195981312,193982464
2021/8/10 11:14,408264704,96104448,72536064,196673536,195985408,193986560
2021/8/10 11:15,406372352,96104448,72536064,196673536,195985408,194015232
2021/8/10 11:15,406323200,96104448,72536064,196673536,195985408,194015232
2021/8/10 11:15,406323200,96104448,72536064,196673536,195989504,194015232
2021/8/10 11:15,408371200,96104448,72536064,196673536,195989504,194019328
2021/8/10 11:16,409649152,96104448,72536064,196673536,195989504,194019328
2021/8/10 11:16,410411008,96108544,72536064,196673536,195989504,187846656
2021/8/10 11:16,411463680,96108544,72536064,194686976,195989504,187846656
2021/8/10 11:16,411463680,96108544,72544256,197042176,195989504,187846656
2021/8/10 11:17,411545600,96108544,72548352,197042176,195989504,187846656
2021/8/10 11:17,407031808,96108544,72548352,197042176,195989504,187850752
2021/8/10 11:17,409018368,96108544,72548352,197042176,195989504,187854848
2021/8/10 11:17,409346048,96108544,72548352,197042176,195989504,187854848
2021/8/10 11:18,409346048,96108544,72548352,197042176,195989504,187854848
2021/8/10 11:18,410812416,96116736,72548352,197042176,195989504,187854848
2021/8/10 11:18,408584192,96116736,72556544,197042176,195989504,187867136
2021/8/10 11:18,408584192,96124928,72556544,197042176,195989504,187867136
2021/8/10 11:19,408584192,96124928,72560640,197042176,195989504,187883520
2021/8/10 11:19,409862144,96133120,72560640,197042176,195993600,187883520
2021/8/10 11:19,411418624,96133120,72560640,197042176,195997696,187883520
2021/8/10 11:19,411422720,96141312,72560640,197042176,195997696,187883520
2021/8/10 11:20,411426816,96141312,72564736,197042176,195997696,187891712
2021/8/10 11:20,412024832,96149504,72564736,197042176,195997696,187891712
2021/8/10 11:20,407711744,96149504,72564736,197042176,195997696,187899904
2021/8/10 11:20,407711744,96161792,72568832,197042176,195997696,187899904
2021/8/10 11:21,404090880,96161792,72568832,197042176,196034560,187908096
2021/8/10 11:21,407220224,96161792,72568832,197042176,195977216,187916288
2021/8/10 11:21,407220224,96169984,72699904,197042176,195977216,187924480
2021/8/10 11:21,407228416,96301056,72572928,197042176,195977216,187908096
2021/8/10 11:22,407228416,96178176,72572928,197042176,195977216,187908096
2021/8/10 11:22,408821760,96178176,72577024,197042176,195977216,187916288
2021/8/10 11:22,410394624,96178176,72577024,197042176,195977216,187916288
2021/8/10 11:22,413544448,96186368,72577024,197042176,195977216,187916288
2021/8/10 11:23,413544448,96194560,72577024,197046272,195977216,187916288
2021/8/10 11:23,413544448,96194560,72577024,197046272,195977216,187916288
2021/8/10 11:23,413544448,96194560,72593408,197046272,195977216,187916288
2021/8/10 11:23,413548544,96210944,72593408,197046272,195977216,187916288
2021/8/10 11:24,409976832,96210944,72593408,197046272,195977216,187916288
2021/8/10 11:24,409976832,96219136,72593408,197046272,195977216,187916288
2021/8/10 11:24,410402816,96219136,72593408,197046272,195977216,187916288
2021/8/10 11:24,411959296,96227328,72593408,197046272,195977216,187916288
2021/8/10 11:25,411959296,96227328,72593408,197046272,195977216,187916288
2021/8/10 11:25,411996160,96235520,72593408,197046272,195977216,187920384
2021/8/10 11:25,411996160,96235520,72593408,197046272,195981312,187920384
2021/8/10 11:25,411996160,96243712,72597504,197046272,195981312,187920384
2021/8/10 11:26,411996160,96243712,72597504,197046272,195981312,187920384
2021/8/10 11:26,412020736,96251904,72597504,197046272,195981312,187920384
2021/8/10 11:26,412020736,96251904,72601600,197046272,195981312,188649472
2021/8/10 11:26,412020736,96260096,72601600,197046272,195981312,189190144
2021/8/10 11:27,412020736,96260096,72601600,197046272,195981312,192110592
2021/8/10 11:27,413593600,96268288,72601600,197046272,195981312,192774144
2021/8/10 11:27,413577216,96268288,72601600,197046272,195981312,192774144
2021/8/10 11:27,413581312,96399360,72605696,197046272,195981312,192778240
2021/8/10 11:28,413581312,96276480,72605696,197054464,195981312,192778240
2021/8/10 11:28,413581312,96276480,72605696,197054464,195981312,192778240
2021/8/10 11:28,410271744,96284672,72605696,197054464,195981312,192778240
2021/8/10 11:28,410271744,96292864,72605696,197054464,195981312,192778240
2021/8/10 11:29,410271744,96292864,72605696,197132288,195981312,192778240
2021/8/10 11:29,411488256,96292864,72605696,197132288,195981312,192778240
2021/8/10 11:29,411488256,96313344,72605696,197132288,195981312,192782336
2021/8/10 11:29,407658496,96313344,72605696,197132288,195985408,192786432
2021/8/10 11:30,407658496,96321536,72605696,197132288,195973120,192786432
2021/8/10 11:30,407662592,96321536,72605696,197132288,195973120,192786432
2021/8/10 11:30,408055808,96436224,72605696,197132288,195973120,192786432
2021/8/10 11:30,406654976,96440320,72605696,197132288,196554752,192786432
2021/8/10 11:31,406654976,96440320,72605696,197132288,200802304,193183744
2021/8/10 11:31,407310336,96440320,72310784,197132288,203816960,192942080
2021/8/10 11:31,408555520,96440320,72310784,197132288,205049856,192942080
2021/8/10 11:31,407810048,96440320,72310784,197132288,205049856,192942080
2021/8/10 11:32,407810048,96444416,72310784,197132288,205078528,192942080
2021/8/10 11:32,407810048,96444416,72310784,197132288,205078528,192950272
2021/8/10 11:32,409382912,96444416,72310784,197132288,205209600,192950272
2021/8/10 11:32,411467776,96444416,72310784,196386816,205086720,192950272
2021/8/10 11:33,411316224,96444416,72310784,196386816,205086720,195055616
2021/8/10 11:33,411332608,96444416,72097792,196386816,205090816,195059712
2021/8/10 11:33,411332608,96444416,72097792,196386816,205090816,195059712
2021/8/10 11:33,412020736,95420416,72101888,196386816,205090816,195059712
2021/8/10 11:34,412037120,95420416,72101888,196386816,205090816,195059712
2021/8/10 11:34,412176384,95420416,72101888,196386816,206094336,195059712
2021/8/10 11:34,412053504,95420416,72101888,196386816,206094336,195059712
2021/8/10 11:34,413122560,95428608,72101888,196386816,206098432,195059712
2021/8/10 11:35,413122560,95428608,72105984,196390912,206098432,194363392
2021/8/10 11:35,408207360,95436800,72105984,197136384,205451264,196255744
2021/8/10 11:35,408358912,95436800,72110080,197136384,205451264,196255744
2021/8/10 11:35,409001984,95444992,72110080,197136384,205451264,196255744
2021/8/10 11:36,409018368,95444992,72110080,197136384,205451264,196255744
2021/8/10 11:36,409018368,95453184,72110080,197136384,205455360,196255744
2021/8/10 11:36,406056960,95453184,72110080,197136384,205455360,196255744
2021/8/10 11:36,406077440,95453184,72110080,197136384,206102528,196255744
2021/8/10 11:37,407658496,95461376,72110080,197136384,206102528,196255744
2021/8/10 11:37,407674880,95461376,72110080,197136384,206102528,196255744
2021/8/10 11:37,407052288,95469568,72110080,197136384,207110144,196255744
2021/8/10 11:37,408690688,95469568,72118272,197136384,207110144,196255744
2021/8/10 11:38,408698880,95477760,72118272,197136384,207110144,196255744
2021/8/10 11:38,406999040,95477760,72122368,197136384,207110144,196263936
2021/8/10 11:38,406999040,95477760,72122368,197136384,207110144,196263936
2021/8/10 11:38,407601152,95477760,72126464,197136384,207110144,196263936
2021/8/10 11:39,407601152,95477760,72634368,197136384,207110144,196263936
2021/8/10 11:39,411688960,95477760,72634368,197136384,207110144,196263936
2021/8/10 11:39,411688960,95477760,73740288,197136384,207110144,196263936
2021/8/10 11:39,407658496,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:40,410312704,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:40,410263552,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:40,412098560,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:40,412114944,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:41,412123136,95477760,73740288,197136384,207110144,196272128
2021/8/10 11:41,412123136,95477760,73740288,197136384,207110144,196280320
2021/8/10 11:41,414253056,95477760,73740288,197136384,207110144,196280320
2021/8/10 11:41,414269440,95477760,73740288,197136384,207110144,196280320
2021/8/10 11:42,414269440,95477760,73740288,197136384,207138816,196280320
2021/8/10 11:42,414298112,95477760,73740288,197136384,207138816,196280320
2021/8/10 11:42,411062272,95477760,73740288,197136384,207138816,196280320
2021/8/10 11:42,409231360,95477760,73740288,197136384,207138816,196280320
2021/8/10 11:43,409247744,95477760,73740288,197136384,207138816,196280320
2021/8/10 11:43,409247744,95477760,73740288,197140480,207138816,196280320
2021/8/10 11:43,410431488,95477760,73740288,197140480,207138816,196280320
2021/8/10 11:43,412020736,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:44,412020736,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:44,413110272,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:44,413110272,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:44,413257728,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:45,410234880,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:45,410390528,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:45,410284032,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:45,410390528,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:46,410578944,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:46,409972736,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:46,409980928,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:46,410595328,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:47,412180480,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:47,412205056,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:47,413257728,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:47,413282304,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:48,414871552,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:48,414896128,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:48,414912512,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:48,414920704,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:49,414945280,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:49,414957568,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:49,412164096,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:49,412172288,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:50,412180480,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:50,412205056,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:50,409018368,95477760,73740288,197140480,207142912,196280320
2021/8/10 11:50,408838144,95477760,73740288,197156864,207142912,196280320
2021/8/10 11:51,408723456,95477760,73740288,197156864,207142912,196280320
2021/8/10 11:51,408748032,95477760,73543680,197156864,207142912,196280320
2021/8/10 11:51,409853952,95477760,73543680,197156864,207142912,196280320
2021/8/10 11:51,413016064,95477760,73543680,197156864,207142912,196280320
2021/8/10 11:52,413024256,95477760,73543680,197156864,207167488,196280320
2021/8/10 11:52,413057024,95477760,73543680,197156864,207167488,196280320
2021/8/10 11:52,413073408,95477760,73543680,197156864,207167488,196280320
2021/8/10 11:52,413335552,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:53,408436736,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:53,408477696,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:53,410001408,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:53,410009600,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:54,411594752,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:54,411619328,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:54,411648000,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:54,411648000,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:55,411672576,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:55,412278784,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:55,411271168,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:55,411299840,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:56,411320320,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:56,412368896,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:56,412393472,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:56,412532736,95477760,73543680,197152768,207167488,196280320
2021/8/10 11:57,412532736,95477760,73547776,197152768,207167488,196280320
2021/8/10 11:57,412557312,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:57,407379968,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:57,408453120,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:58,409640960,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:58,409649152,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:58,411238400,95477760,73744384,197156864,207167488,196280320
2021/8/10 11:58,412426240,95477760,73744384,197025792,207167488,196280320
2021/8/10 11:59,412311552,95477760,73744384,197025792,207167488,196280320
2021/8/10 11:59,415240192,95477760,73031680,197021696,207167488,196280320
2021/8/10 11:59,416821248,95477760,73031680,197021696,207167488,196280320
2021/8/10 11:59,416837632,95477760,73031680,197021696,207167488,196280320
2021/8/10 12:00,410611712,95477760,73031680,197021696,207167488,196280320
2021/8/10 12:00,410619904,95477760,73031680,197021696,207167488,196280320
2021/8/10 12:00,410648576,95477760,73031680,197021696,207167488,196280320
2021/8/10 12:00,411279360,95477760,73031680,196112384,207167488,196280320
2021/8/10 12:01,412852224,95477760,73031680,196112384,207167488,196280320
2021/8/10 12:01,412860416,95477760,73031680,196112384,207167488,196288512
2021/8/10 12:01,412860416,95477760,73031680,196112384,207171584,196984832
2021/8/10 12:01,412860416,95477760,73031680,196247552,207171584,196984832
2021/8/10 12:02,412614656,95477760,73031680,196247552,207171584,196984832
2021/8/10 12:02,415760384,95477760,73031680,196247552,207171584,196984832
2021/8/10 12:02,415760384,95477760,73031680,196247552,207171584,196984832
2021/8/10 12:02,415760384,95543296,73031680,196247552,207171584,196984832
2021/8/10 12:03,409694208,95543296,73031680,196247552,207171584,196984832
2021/8/10 12:03,409694208,95543296,73031680,196247552,207183872,196984832
2021/8/10 12:03,411308032,95543296,73031680,196247552,207183872,196984832
2021/8/10 12:03,412364800,96280576,73031680,196247552,207183872,196984832
2021/8/10 12:04,412364800,96280576,73031680,196247552,207183872,196964352
2021/8/10 12:04,413929472,96292864,73031680,196247552,207183872,196964352
2021/8/10 12:04,413929472,96358400,73031680,196247552,207183872,196964352
2021/8/10 12:04,415502336,96366592,73031680,196247552,207183872,196964352
2021/8/10 12:05,415502336,96366592,73031680,196247552,207183872,196964352
2021/8/10 12:05,415506432,96366592,73031680,196247552,207183872,196554752
2021/8/10 12:05,415510528,96505856,73744384,197156864,206766080,196554752
2021/8/10 12:05,415518720,95420416,73744384,197156864,206766080,196554752
2021/8/10 12:06,416747520,95420416,73744384,197156864,206766080,196554752
2021/8/10 12:06,416768000,95420416,73744384,197156864,206766080,196554752
2021/8/10 12:06,416768000,95420416,73744384,196796416,206897152,196554752
2021/8/10 12:06,416784384,95420416,73744384,196796416,206770176,196554752
2021/8/10 12:07,412737536,95420416,73744384,196796416,206770176,196554752
2021/8/10 12:07,412401664,95420416,73744384,196796416,206909440,196554752
2021/8/10 12:07,412762112,95420416,73744384,196796416,206565376,196554752
2021/8/10 12:07,414081024,95420416,73744384,196796416,206569472,196554752
2021/8/10 12:08,414015488,95420416,73744384,196796416,206569472,196554752
2021/8/10 12:08,414019584,95420416,73744384,196796416,206569472,196554752
2021/8/10 12:08,414035968,95424512,73744384,196796416,206569472,196554752
2021/8/10 12:08,415092736,95424512,73744384,196796416,206569472,196554752
2021/8/10 12:09,416321536,95424512,73744384,196796416,206643200,196554752
2021/8/10 12:09,416198656,95424512,73744384,196796416,206905344,196554752
2021/8/10 12:09,416206848,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:09,416215040,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:10,416215040,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:10,413241344,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:10,411340800,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:10,409079808,95424512,73744384,196796416,206684160,196554752
2021/8/10 12:11,409309184,95428608,73744384,196796416,206684160,196554752
2021/8/10 12:11,409309184,95428608,73744384,196796416,206897152,196554752
2021/8/10 12:11,410849280,95428608,73744384,196796416,206888960,196554752
2021/8/10 12:11,409980928,95428608,73744384,196796416,206888960,196554752
2021/8/10 12:12,410611712,95428608,73744384,196796416,206888960,196554752
2021/8/10 12:12,410611712,95428608,73744384,196800512,206888960,196554752
2021/8/10 12:12,411725824,95428608,73744384,196800512,206934016,192397312
2021/8/10 12:12,413126656,95428608,73744384,196800512,206934016,192397312
2021/8/10 12:13,413126656,95428608,73744384,196825088,206888960,192397312
2021/8/10 12:13,413794304,95428608,73744384,196825088,206893056,192397312
2021/8/10 12:13,413794304,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:13,413794304,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:14,415367168,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:14,416940032,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:14,416940032,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:14,416940032,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:15,416940032,95428608,73744384,196825088,206622720,192397312
2021/8/10 12:15,416940032,95428608,73744384,196825088,206655488,192397312
2021/8/10 12:15,413892608,95428608,73744384,196825088,206655488,192397312
2021/8/10 12:15,410132480,95428608,73744384,196825088,206655488,192397312
2021/8/10 12:16,410132480,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:16,410746880,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:16,412311552,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:16,414171136,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:17,414171136,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:17,414171136,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:17,414171136,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:17,415744000,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:18,415744000,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:18,416792576,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:18,416792576,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:18,416792576,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:19,416792576,95432704,73744384,196825088,206655488,192397312
2021/8/10 12:19,412114944,95432704,73744384,196825088,206655488,191832064
2021/8/10 12:19,412114944,95432704,73744384,196825088,206655488,191832064
2021/8/10 12:19,412114944,95432704,73744384,196825088,206655488,192565248
2021/8/10 12:20,412114944,95432704,73744384,196825088,206655488,196038656
2021/8/10 12:20,413376512,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:20,413376512,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:20,413376512,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:21,411369472,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:21,412950528,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:21,412950528,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:21,412950528,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:22,413396992,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:22,411938816,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:22,411938816,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:22,412700672,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:23,412700672,95432704,73744384,197185536,206655488,196038656
2021/8/10 12:23,411971584,95436800,73744384,197185536,206655488,196038656
2021/8/10 12:23,411971584,95436800,73744384,197185536,206655488,196038656
2021/8/10 12:23,409751552,95436800,73744384,197185536,206655488,196038656
2021/8/10 12:24,410349568,95436800,73744384,197185536,206655488,196038656
2021/8/10 12:24,410353664,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:24,411918336,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:24,413376512,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:25,413376512,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:25,413376512,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:25,413376512,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:25,414949376,95444992,73744384,197185536,206655488,196038656
2021/8/10 12:26,415997952,95444992,73744384,197320704,206655488,196038656
2021/8/10 12:26,415997952,95444992,73744384,197193728,206655488,196038656
2021/8/10 12:26,415997952,95444992,73748480,197193728,206655488,196038656
2021/8/10 12:26,415997952,95444992,73752576,199290880,206655488,196038656
2021/8/10 12:27,415997952,95444992,73752576,199290880,206655488,196038656
